,price,product_detail,hyperlink
735,119.99,PNY GeForce GTX 560 Ti (Fermi) DirectX 11 VCGGTX560TXPB-OC2-S 1GB 256-Bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/pny-geforce-gtx-560-ti-vcggtx560txpb-oc2-s/p/N82E16814133380
736,249.99,MSI GeForce GTX 680 DirectX 11 N680GTX Twin Frozr 2GD5 2GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/msi-geforce-gtx-680-n680gtx-twin-frozr-2gd5/p/N82E16814127723
737,69.99,EVGA GeForce GTS 250 DirectX 10 01G-P3-1158-TR 1GB 256-Bit DDR3 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/evga-geforce-gts-250-01g-p3-1158-tr/p/N82E16814130514
738,109.99,XFX GeForce 9800 GTX(G92) DirectX 10 PVT98FYDF9 512MB 256-Bit GDDR3 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/xfx-geforce-9800-gtx-pvt98fydf9/p/N82E16814150287
739,27.99,PNY Nvidia GeForce 8400 GS 1GB DDR3 PCI Express x16 2.0 Low Profile Desktop Video Card,https://www.newegg.com/p/27N-000N-00078
740,140.00,Nvidia Quadro K2000 2GB GDDR5 SDRAM PCI Express 2.0 x16  Video Card,https://www.newegg.com/nvidia-quadro-k2000/p/27N-001E-00028
741,79.99,Apple 603-3254 630-6627 NVIDIA GeForce FX 5200 Ultra 64MB (ADC/DVI) Video Card for Power Mac G5,https://www.newegg.com/apple-geforce-5200-ultra-630-6627/p/1FT-0022-00034
742,25.19,Nvidia Geforce GT 330 1GB GDDR3 SDRAM PCI Express x16 Video Card,https://www.newegg.com/nvidia-geforce-gt-330-geforce-gt330/p/27N-001E-00045
743,279.99,EVGA SuperClocked 03G-P4-2783-KR G-SYNC Support GeForce GTX 780 3GB 384-bit GDDR5 PCI Express 3.0 SLI Support Video Card,https://www.newegg.com/evga-geforce-gtx-780-03g-p4-2783-kr/p/N82E16814130917
744,69.99,XFX GeForce 7800GTX DirectX 9 PVT70FUNF7 256MB 256-Bit GDDR3 PCI Express x16 SLI Support Video Card with 450MHz Core and 1250MHz Memory,https://www.newegg.com/xfx-geforce-7800gtx-pvt70funf7/p/N82E16814150100
745,1499.99,GIGABYTE AORUS GeForce RTX 2080 Ti DirectX 12 GV-N208TIXEB-11GC 11GB 256-Bit GDDR6 PCI Express 3.0 x4 SLI Support ATX Gaming Box,https://www.newegg.com/gigabyte-geforce-rtx-2080-ti-gv-n208tixeb-11gc/p/N82E16814932227
746,759.99,GIGABYTE GeForce RTX 2080 SUPER DirectX 12 GV-N208SGAMINGOC WB-8GD 8GB 256-Bit GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card,https://www.newegg.com/gigabyte-geforce-rtx-2080-super-gv-n208sgamingoc-wb-8gd/p/N82E16814932245
747,1008.80,GIGABYTE GeForce RTX 2080 Super GAMING OC 8G Graphics Card   3 x WINDFORCE Fans   8GB 256-Bit GDDR6   GV-N208SGAMING OC-8GC Video Card,https://www.newegg.com/gigabyte-geforce-rtx-2080-super-gv-n208sgaming-oc-8gc/p/N82E16814932176
748,2999.99,EVGA GeForce RTX 2080 Ti XC ULTRA GAMING   11G-P4-2383-KR   11GB GDDR6   Dual HDB Fans & RGB LED,https://www.newegg.com/evga-geforce-rtx-2080-ti-11g-p4-2383-kr/p/1FT-001K-006W7
749,1799.00,Colorful iGame GeForce RTX 2080 Ti Graphic Card Advanced OC 1635MHz GDDR6 11G Craphics Cards GDDR6 11GB For PC Computer,https://www.newegg.com/p/1FT-005B-00054
750,1739.31,GIGABYTE AORUS GeForce RTX 2080 Ti XTREME WATERFORCE WB 11G Graphics Card   Pre-Installed Waterblock   11GB 352-Bit GDDR6   GV-N208TAORUSX WB-11GC Video Card,https://www.newegg.com/gigabyte-geforce-rtx-2080-ti-gv-n208taorusx-wb-11gc/p/N82E16814932074
751,1699.00,Colorful GeForce RTX 2080Ti Vulcan X OC Graphic Card GDDR6 11G GPU Nvidia 2080 Ti Graphics Video card Air Cooling For Gaming PC,https://www.newegg.com/p/1FT-005B-00057
752,749.99,MSI GeForce RTX 2070 SUPER DirectX 12 RTX 2070 Super GAMING X 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/p/1FT-0009-004C6
753,999.99,MSI GeForce RTX 2080 SUPER DirectX 12 RTX 2080 Super Gaming X TRIO 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/msi-geforce-rtx-2080-super-rtx-2080-super-gaming-x-trio/p/1FT-0009-00448
754,1490.00,MSI GeForce GTX 1080 Ti LIGHTNING Z 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/msi-geforce-gtx-1080-ti-lightning-z/p/N82E16814137160
755,465.00,PNY GeForce GTX 980 4GB CG EDITION   VCGGTX9804XPB-CG,https://www.newegg.com/pny-geforce-gtx-980-vcggtx9804xpb-cg/p/N82E16814133563
756,398.00,MSI GAMING GeForce GTX 1060 6GB GDRR5 192-bit HDCP Support DirectX 12 Single Fan VR Ready OC Graphics Card (GTX 1060 6G OCV1),https://www.newegg.com/msi-geforce-gtx-1060-gtx-1060-6g-ocv1/p/1FT-0009-001K3
757,329.00,GIGABYTE GV-N770OC-2GD G-SYNC Support GeForce GTX 770 2GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready WindForce 3X 450W Video Card,https://www.newegg.com/gigabyte-geforce-gtx-770-gv-n770oc-2gd/p/N82E16814125463
758,125.99,MSI GeForce GT 1030 DirectX 12 GT 1030 2GH LP OC 2GB 64-Bit GDDR5 PCI Express 3.0 x16 (uses x4) HDCP Ready Low Profile Video Card,https://www.newegg.com/msi-geforce-gt-1030-gt-1030-2gh-lp-oc/p/1FT-0009-001E8
759,375.00,MSI GeForce GTX 1060 DirectX 12 GTX 1060 6G OCV1 6GB 192-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,https://www.newegg.com/msi-geforce-gtx-1060-gtx-1060-6g-ocv1/p/N82E16814137095
760,72.69,MSI GeForce GT 710 DirectX 12 GT 710 2GD3 LP 2GB 64-Bit DDR3 PCI Express 2.0 HDCP Ready Low Profile Video Card,https://www.newegg.com/msi-geforce-gt-710-gt-710-2gd3-lp/p/1FT-0009-001F5
761,510.00,MSI GeForce GTX 980 Ti DirectX 12 GTX 980Ti 6GD5 6GB 384-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support ATX Video Card,https://www.newegg.com/msi-geforce-gtx-980-ti-gtx-980ti-6gd5/p/N82E16814127871
762,289.99,MSI GeForce GTX 1050 DirectX 12 GTX 1050 2GT LP 2GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Low Profile Video Cards,https://www.newegg.com/msi-geforce-gtx-1050-gtx-1050-2gt-lp/p/N82E16814137079
763,624.66,EVGA GeForce RTX 2070 XC GAMING   08G-P4-2172-KR   8GB GDDR6   Dual HDB Fans & RGB LED,https://www.newegg.com/evga-geforce-rtx-2070-08g-p4-2172-kr/p/N82E16814487412
764,679.99,Colorful iGame GeForce RTX 2070 Super Ultra OC GDDR6 8G Graphics Card   Dual Fans   8GB 256-Bit GDDR6   iGame GeForce RTX 2070 SUPER Ultra OC Video Card HDMI + DP + USB Type C,https://www.newegg.com/colorful-geforce-rtx-2070-super-rtx-2070-super-ultra-oc/p/1FT-005B-00058
765,799.99,EVGA GeForce RTX 2070 SUPER FTW3 ULTRA GAMING   08G-P4-3277-KR   8GB GDDR6   iCX2 Technology   RGB LED   Metal Backplate,https://www.newegg.com/evga-geforce-rtx-2070-super-08g-p4-3277-kr/p/1FT-001K-006X3
766,159.99,MAXSUN GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti TM4GM4 4GB 128-Bit GDDR5 PCI Express 3.0 x16 Standard ATX Video Card Gaming Graphics Card GTX 1050TI  GPU,https://www.newegg.com/maxsun-geforce-gtx-1050-ti-gtx-1050ti-tm4gm4/p/1FT-009J-00011
767,210.00,Asus ENGTX550 DC/DI/1G GeForce GTX 550 TI Graphic Card - 1 GB GDDR5 SDRAM,https://www.newegg.com/asus-geforce-gtx-550-ti-engtx550-dc-di-1g/p/N82E16814121680
768,139.99,CORN GTX 1050 Ti 128-Bit 4GB GDDR5 Graphic Card with dual fans DirectX12 Video Card GPU PCI Express 3.0 DP/DVI-D/HDMI  Play for LOL  DOTA  COD  PUBG  Apex etc.,https://www.newegg.com/p/1FT-0040-00018
769,89.99,GeForce GT 710 Low Profile Half Height Size Length 1024MB 1GB PCIe x16 SFF Video Graphics Card,https://www.newegg.com/p/1FT-000S-00022
770,725.84,Zotac GeForce RTX 2070 SUPER Graphic Card - 8 GB GDDR6,https://www.newegg.com/p/N82E16814500483
771,699.99,EVGA GeForce RTX 2070 SUPER BLACK GAMING   08G-P4-3071-KR   8GB GDDR6,https://www.newegg.com/evga-08g-p4-3071-kr/p/1FT-001K-006X0
772,395.00,PNY VCGGTX780T3XPB-OC G-SYNC Support GeForce GTX 780 Ti 3GB 384-Bit GDDR5 PCI Express 3.0 x16 SLI Support Video Card,https://www.newegg.com/pny-geforce-gtx-780-ti-vcggtx780t3xpb-oc/p/N82E16814133526
773,739.99,EVGA GeForce RTX 2070 SUPER XC GAMING   08G-P4-3172-KR   8GB GDDR6   Dual HDB Fans   RGB LED   Metal Backplate,https://www.newegg.com/evga-geforce-rtx-2070-super-08g-p4-3172-kr/p/1FT-001K-006X2
774,425.00,EVGA GeForce Cooling Graphics Card GTX 970 4GB SC+ GAMING ACX 2.0   4096MB GDDR5,https://www.newegg.com/evga-geforce-gtx-970-04g-p4-2977-kr/p/1FT-001K-00070
775,116.48,2GB Full Size Height PCIe x16 Dual Screen Monitor Display HD Video Graphics Card shipping from US,https://www.newegg.com/p/1FT-000E-001D9
776,713.68,PNY GeForce RTX 2070 8GB XLR8 Gaming Overclocked Edition Graphics Card   VCG20708DFPPB-O,https://www.newegg.com/pny-geforce-rtx-2070-vcg20708dfppb-o/p/N82E16814133763
777,479.99,EVGA GeForce GTX 1660 Ti XC Ultra GAMING   06G-P4-1267-KR   6GB GDDR6   HDB Fan,https://www.newegg.com/evga-geforce-gtx-1660-ti-06g-p4-1267-kr/p/1FT-001K-004V5
778,755.29,PNY GeForce RTX 2080 SUPER Graphic Card - 8 GB GDDR6,https://www.newegg.com/p/N82E16814133797
779,108.77,EVGA GeForce GT 1030 DirectX 12 02G-P4-6338-KR 2GB 64-Bit GDDR5 PCI Express 3.0 Video Card,https://www.newegg.com/evga-geforce-gt-1030-02g-p4-6338-kr/p/1FT-001K-003A8
780,349.99,Nvidia Geforce GTX 1080 8GB GDDR5X HP 909247-001 Gaming Video Card Graphics GPU,https://www.newegg.com/hp-geforce-gtx-1080-909247-001/p/1FT-0014-00759
781,329.99,MAXSUN GeForce GTX 1660 Ti DirectX 12 GTX 1660 TI ITM6G 1500-1770MHz 192-Bit 6GB GDDR6 PCI Express 3.0 x16 Video Card  HDMI DP DVI Gaming Graphics Card GTX 1660 TI  GPU Terminitor,https://www.newegg.com/maxsun-geforce-gtx-1660-ti-gtx-1660ti-tm6g/p/1FT-009J-00002
782,69.99,2GB GT730 GDDR5 128Bit Express Game Video Graphics Card For NVIDIA GeForce MA,https://www.newegg.com/p/1FT-002U-000B5
783,1150.00,MSI GeForce GTX 1080 Ti DirectX 12 GTX 1080 TI SEA HAWK 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/msi-geforce-gtx-1080-ti-gtx-1080-ti-sea-hawk/p/N82E16814137138
784,779.99,Colorful iGame GeForce RTX 2070 Super Vulcan X OC GDDR6 8G LCD Status Monitor Graphics Card   Triplel Fans   8GB 256-Bit GDDR6   iGame GeForce RTX 2070 SUPER Vulcan X OC Video Card HDMI + DP + USB Type C,https://www.newegg.com/colorful-igame-geforce-rtx-2070-super-vulcan-x-oc/p/1FT-005B-00059
785,190.90,GIGABYTE GeForce GTX 1050 DirectX 12 GV-N1050D5-2GD 2GB 128-Bit GDDR5 PCI Express 3.0 x16 ATX Video Cards,https://www.newegg.com/gigabyte-geforce-gtx-1050-gv-n1050d5-2gd/p/N82E16814125920
786,349.99,GIGABYTE GeForce GTX 960 2GB WINDFORCE 2X OC EDITION   GV-N960WF2OC-2GD,https://www.newegg.com/gigabyte-geforce-gtx-960-gv-n960wf2oc-2gd/p/N82E16814125771
787,679.99,ZOTAC NVIDIA GeForce RTX 2070 Super Twin Fan 8GB GDDR6 HDMI/3DisplayPorts,https://www.newegg.com/p/1FT-000M-002F6
788,693.99,ZOTAC GeForce GTX 980 Ti 6GB AMP! Extreme   ZT-90505-10P,https://www.newegg.com/zotac-geforce-gtx-980-ti-zt-90505-10p/p/N82E16814500379
789,485.00,EVGA GeForce GTX 285 for Mac DirectX 10 01G-P3-1080-TR 1GB 512-Bit GDDR3 PCI Express 2.0 x16 HDCP Ready Video Card,https://www.newegg.com/evga-geforce-gtx-285-for-mac-01g-p3-1080-tr/p/N82E16814130500
790,394.12,Asus Phoenix PH-RTX2060-6G GeForce RTX 2060 Graphic Card - 6 GB GDDR6,https://www.newegg.com/p/1FT-000Y-003P3
791,1090.00,GIGABYTE GeForce GTX 1080 Ti DirectX 12 GV-N108TGAMINGOC BLACK-11GD 11GB 352-Bit GDDR5X PCI Express 3.0 x16 ATX Video Card,https://www.newegg.com/gigabyte-geforce-gtx-1080-ti-gv-n108tgamingoc-black-11gd/p/N82E16814125997
792,410.00,EVGA 03G-P4-2883-KR G-SYNC Support GeForce GTX 780 Ti Superclocked 3GB 384-Bit GDDR5 PCI Express 3.0 SLI Support Video Card,https://www.newegg.com/evga-geforce-gtx-780-ti-superclocked-03g-p4-2883-kr/p/N82E16814487001
793,68.20,ASUS GeForce GT 710 DirectX 12 90YV0940-M0NA00 2GB 64-Bit DDR3 PCI Express 2.0 HDCP Ready Video Card,https://www.newegg.com/asus-geforce-gt-710-90yv0940-m0na00/p/N82E16814126086
794,1099.00,PNY XLR8 GeForce GTX 1080 Ti DirectX 12 VCGGTX1080T11XGPB-OC 11GB 352-Bit GDDR5X PCI Express 3.0 x16 SLI Support Video Card,https://www.newegg.com/pny-geforce-gtx-1080-ti-vcggtx1080t11xgpb-oc/p/N82E16814133652
795,759.99,EVGA GeForce RTX 2070 SUPER XC ULTRA GAMING   08G-P4-3173-KR   8GB GDDR6   Dual HDB Fans   RGB LED   Metal Backplate,https://www.newegg.com/evga-geforce-rtx-2070-super-08g-p4-3173-kr/p/1FT-001K-006W9
796,629.00,MSI DUKE GTX 1070 Ti DUKE 8G GeForce GTX 1070 Ti Graphic Card - 1.61 GHz Core - 1.68 GHz Boost Clock - 8 GB GDDR5,https://www.newegg.com/msi-gtx-1070-ti-duke-8g/p/N82E16814137296
797,129.99,Dell Nvidia Tesla M2090 Computing Processor 6GB GDDR5 Processor Video Graphic Card With Tray M7CJ1 0M7CJ1,https://www.newegg.com/dell-nvidia-tesla-m2090/p/1FT-0004-00388
798,229.99,MSI NVIDIA GeForce GTX 1050 TI 4GB GDDR5 DVI/HDMI/DisplayPort Low Profile pci-e,https://www.newegg.com/msi-nvidia-geforce-gtx-1050-ti/p/1FT-0009-00417
799,89.99,ASUS GeForce GT 710 DirectX 12 710-2-SL-CSM 2GB 64-Bit DDR3 PCI Express 2.0 x8 HDCP Ready Video Card,https://www.newegg.com/asus-geforce-gt-710-710-2-sl-csm/p/N82E16814126052
800,179.91,EVGA GeForce GTX 1650 XC GAMING Video Card   4GB GDDR5 Model 04G-P4-1153-KR,https://www.newegg.com/evga-geforce-gtx-1650-04g-p4-1153-kr/p/1FT-001K-004T4
801,725.99,EVGA GeForce RTX 2070 SUPER GAMING   08G-P4-3070-KR   8GB GDDR6   RGB LED Logo,https://www.newegg.com/evga-geforce-rtx-2070-super-08g-p4-3070-kr/p/1FT-001K-006X1
802,112.18,2GB 2048MB nVIDIA GeForce GT 710 2GB PCIe 2.0 x16 Full Size Video Graphics Card for HP Envy 700 750 850 XT SE 860ST h8-1010,https://www.newegg.com/p/1FT-000E-001C4
803,117.99,CORN GTX1050 128-Bit 2GB GDDR5 Graphic Card DirectX12 Video Card GPU PCI Express 3.0 DP/DVI-D/HDMI  Play for LOL  DOTA  COD  War Thunder etc.,https://www.newegg.com/p/1FT-0040-00043
804,1190.00,GIGABYTE AORUS Xtreme GeForce GTX 1080 Ti Waterforce 11GD   GV-N108TAORUSXW-11GD,https://www.newegg.com/gigabyte-geforce-gtx-1080-ti-gv-n108taorusx-w-11gd/p/N82E16814125987
805,223.99,EVGA GeForce GTX 1650 XC Black GAMING Video Card   04G-P4-1151-KR   4GB GDDR5,https://www.newegg.com/evga-geforce-gtx-1650-04g-p4-1151-kr/p/1FT-001K-004W3
806,134.99,MSI GeForce GT 1030 DirectX 12 2GB 64-Bit GDDR5 PCI Express 3.0 x16 (uses x4) HDCP Ready Low Profile Video Card (GT 1030 2G LP OC),https://www.newegg.com/msi-geforce-gt-1030-gt-1030-2g-lp-oc/p/1FT-0009-00478
807,289.99,ZOTAC GeForce GTX 1050 Ti DirectX 12 ZT-P10510B-10L 4GB 128-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,https://www.newegg.com/zotac-geforce-gtx-1050-ti-zt-p10510b-10l/p/N82E16814500410
808,239.99,MSI GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti GAMING X 4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,https://www.newegg.com/msi-geforce-gtx-1050-ti-gtx-1050-ti-gaming-x-4g/p/1FT-0009-001D8
809,417.66,EVGA GeForce RTX 2060 XC GAMING   6GB GDDR6   HDB Fan Graphics Card 06G-P4-2063-KR,https://www.newegg.com/evga-geforce-rtx-2060-06g-p4-2063-kr/p/1FT-001K-004T6
810,849.00,MSI GeForce GTX 1080 DirectX 12 GeForce GTX 1080 DUKE 8G 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/msi-geforce-gtx-1080-duke-8g/p/N82E16814137307
811,429.99,EVGA GeForce GTX 1660 Ti XC Ultra Gaming   6GB GDDR6   HDB Fan Graphics Card 06G-P4-1267-KR,https://www.newegg.com/evga-geforce-gtx-1660-ti-06g-p4-1267-kr/p/1FT-001K-00473
812,1090.00,GIGABYTE GeForce GTX 1080 Ti FE DirectX 12 GV-N108TD5X-B 11GB 352-Bit GDDR5X PCI Express 3.0 ATX Video Card,https://www.newegg.com/gigabyte-geforce-gtx-1080-ti-fe-gv-n108td5x-b/p/N82E16814125950
813,809.00,Colorful Nvidia iGame GeForce RTX 2070 Ultra OC Graphic Card 8GB GDDR6 256 Bit 1620MHz Video card GPU TU106 PC Game,https://www.newegg.com/p/1FT-005B-00055
814,550.00,MSI GM204-200 (Maxwell) DirectX 12 GTX 970 GAMING 4G Golden Edition 4GB GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,https://www.newegg.com/msi-gm204-200-gtx-970-gaming-4g-golden-edition/p/N82E16814127837
815,849.00,MSI GeForce GTX 1080 DirectX 12 GTX 1080 DUKE 8G OC 8GB 256-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Cards,https://www.newegg.com/msi-geforce-gtx-1080-gtx-1080-duke-8g-oc/p/N82E16814137084
816,850.00,GIGABYTE GeForce GTX 1080 AORUS 8GB DirectX 12 GV-N1080AORUS-8GD R2 256-Bit GDDR5X PCI Express 3.0 x16 Video Card   GV-N1080AORUS-8GD R2,https://www.newegg.com/gigabyte-geforce-gtx-1080-gv-n1080aorus-8gd-r2/p/N82E16814125969
817,399.00,GIGABYTE AORUS GeForce GTX 1060 6G REV 2.0   GV-N1060AORUS-6GD R2,https://www.newegg.com/gigabyte-geforce-gtx-1060-gv-n1060aorus-6gd/p/N82E16814125971
818,425.00,GIGABYTE AORUS XTREME GeForce GTX 1060 6G REV 2.0   GV-N1060AORUS-X6GDR2,https://www.newegg.com/gigabyte-geforce-gtx-1060-gv-n1060aorus-x-6gd/p/N82E16814125970
819,244.58,ASUS GeForce GTX 1050 Ti 4GB ROG STRIX HDMI 2.0 DP 1.4 Gaming Graphics Card (STRIX-GTX1050TI-4G-GAMING),https://www.newegg.com/asus-geforce-gtx-1050-ti-strix-gtx1050ti-4g-gaming/p/N82E16814126175
820,53.48,EVGA GeForce 8400 GS DirectX 10 01G-P3-1302-LR 1GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Video Card,https://www.newegg.com/evga-geforce-8400-gs-01g-p3-1302-lr/p/N82E16814130585
821,639.00,MSI GeForce GTX 1070 Ti DirectX 12 GTX 1070 TI ARMOR 8G 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/msi-geforce-gtx-1070-ti-gtx-1070-ti-armor-8g/p/N82E16814137261
822,480.00,EVGA 04G-2975-KR GeForce GTX 970 SSC 4GB 256-Bit GDDR5 ACX 2.0 PCI Express 3.0,https://www.newegg.com/evga-geforce-gtx-970-04g-p4-2975-kr/p/N82E16814487071
823,475.00,ZOTAC GeForce GTX 980 4GB   ZT-90204-10P,https://www.newegg.com/zotac-geforce-gtx-980-zt-90204-10p/p/N82E16814500361
824,599.99,PNY GeForce GTX 980 4GB XLR8 OC EDITION   VCGGTX9804XPB-XP-OC,https://www.newegg.com/pny-geforce-gtx-980-vcggtx9804xpb-xp-oc/p/N82E16814133580
825,395.00,EVGA 04G-P4-3688-KR GeForce GTX 680 Classified 4GB 256-bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/evga-geforce-gtx-680-04g-p4-3688-kr/p/N82E16814130801
826,290.00,EVGA 012-P3-1571-KR GeForce GTX 570 HD w/Display-Port (Fermi) 1280MB 320-bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/evga-geforce-gtx-570-012-p3-1571-kr/p/N82E16814130613
827,116.12,MSI GeForce GT 730 DirectX 12 N730K-2GD5LP/OC 2GB 64-Bit GDDR5 PCI Express 2.0 x16 HDCP Ready Video Card,https://www.newegg.com/msi-geforce-gt-730-n730k-2gd5lp-oc/p/N82E16814127852
828,739.00,PNY GeForce GTX 1080 DirectX 12 VCGGTX10808XGPB-OC2 8GB 256-Bit GDDR5X PCI Express 3.0 x16 SLI Support Video Card,https://www.newegg.com/pny-geforce-gtx-1080-vcggtx10808xgpb-oc2/p/N82E16814133732
829,122.90,GIGABYTE GeForce GT 1030 Slience Low Profile 2GB   GV-N1030SL-2GL,https://www.newegg.com/gigabyte-geforce-gt-1030-gv-n1030sl-2gl/p/N82E16814125973
830,1100.00,EVGA GeForce GTX 1080 Ti FTW3 DT DirectX 12 11G-P4-6694-KR 11GB 352-Bit GDDR5X PCI Express 3.0 HDCP Ready SLI Support Video Card,https://www.newegg.com/evga-geforce-gtx-1080-ti-11g-p4-6694-kr/p/N82E16814487381
831,590.00,PNY GeForce GTX 1070 Founders Edition 8GB GDDR5 PCI Express 3.0 Graphics Card VCGGTX10708PB-CG,https://www.newegg.com/pny-geforce-gtx-1070-fe-vcggtx10708pb-cg/p/N82E16814133630
832,249.00,MSI GeForce GTX 460 (Fermi) DirectX 11 N460GTX CYCLONE 1GD5/OC 1GB 256-Bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/msi-geforce-gtx-460-n460gtx-cyclone-1gd5-oc/p/N82E16814127510
833,269.99,EVGA SuperClocked 01G-P3-1463-KR GeForce GTX 560 (Fermi) 1GB 256-bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/evga-geforce-gtx-560-01g-p3-1463-kr/p/N82E16814130664
834,529.00,MSI GeForce GTX 980TI GAMING 6G LE,https://www.newegg.com/msi-geforce-gtx-980-ti-gtx-980ti-gaming-6g-le/p/N82E16814127895
835,499.00,MSI GeForce GTX 980 4GD5T OC,https://www.newegg.com/msi-geforce-gtx-980-gtx-980-4gd5t-oc/p/N82E16814127901
836,279.00,EVGA SuperClocked 01G-P3-1567-KR GeForce GTX 560 Ti (Fermi) 1GB 256-bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/evga-geforce-gtx-560-ti-01g-p3-1567-kr/p/N82E16814130651
837,175.00,PNY GeForce GT 430 (Fermi) DirectX 11 VCGGT4301XPB 1GB 128-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Video Card,https://www.newegg.com/pny-geforce-gt-430-vcggt4301xpb/p/N82E16814133356
838,574.00,ZOTAC GeForce GTX 980 Ti 6GB   ZT-90501-10P,https://www.newegg.com/zotac-geforce-gtx-980-ti-zt-90501-10p/p/N82E16814500376
839,1099.00,PNY GeForce GTX 1080 Ti DirectX 12 VCGGTX1080T11PB-CG2 11GB 352-Bit GDDR5X PCI Express 3.0 x16 Blower Edition Video Card,https://www.newegg.com/pny-geforce-gtx-1080-ti-vcggtx1080t11pb-cg2/p/N82E16814133651
840,625.00,ZOTAC GeForce GTX 980 Ti 6GB AMP! Omega   ZT-90504-10P,https://www.newegg.com/zotac-geforce-gtx-980-ti-zt-90504-10p/p/N82E16814500382
841,459.00,MSI GeForce GTX 970 DirectX 12 GTX 970 4GD5T Titanium OC 4GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX G-SYNC Support Video Card,https://www.newegg.com/msi-geforce-gtx-970-gtx-970-4gd5t-titanium-oc/p/N82E16814127899
842,450.00,EVGA GeForce GTX 780 Ti DirectX 12 03G-P4-2887-KR 3GB 384-Bit GDDR5 PCI Express 3.0 x16 SLI Support Video Card,https://www.newegg.com/evga-geforce-gtx-780-ti-03g-p4-2887-kr/p/N82E16814487072
843,1259.00,EVGA GeForce GTX 1080 Ti FTW3 ELITE GAMING WHITE   11G-P4-6796-K1   11GB GDDR5X   iCX Technology - 9 Thermal Sensors & RGB LED G/P/M,https://www.newegg.com/evga-geforce-gtx-1080-ti-11g-p4-6796-k1/p/N82E16814487397
844,899.00,EVGA GeForce GTX 1080 DirectX 12 08G-P4-6684-KR 8GB 256-Bit GDDR5X PCI Express 3.0 SLI Support Video Card,https://www.newegg.com/evga-geforce-gtx-1080-08g-p4-6684-kr/p/N82E16814487393
845,285.00,EVGA 012-P3-1577-KR GeForce GTX 570 (Fermi) HD DoubleShot 1280MB 320-bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/evga-geforce-gtx-570-012-p3-1577-kr/p/N82E16814130684
846,220.00,ASUS GeForce GTX 560 (Fermi) DirectX 11 ENGTX560 DC/2DI/1GD5 1GB 256-Bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,https://www.newegg.com/asus-geforce-gtx-560-engtx560-dc-2di-1gd5/p/N82E16814121466
847,179.00,EVGA GeForce GT 620 DirectX 12 (feature level 11_0) 01G-P3-2621-KR 1GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Video Card,https://www.newegg.com/evga-geforce-gt-620-01g-p3-2621-kr/p/N82E16814130791
848,910.00,ASUS ROG Strix GeForce GTX 1080 8GB 11Gbps OC Edition VR Ready HDMI DP DVI Gaming Graphics Card (ROG-STRIX-GTX1080-O8G-11GPBS),https://www.newegg.com/asus-geforce-gtx-1080-strix-gtx1080-o8g-11gbps/p/N82E16814126201
